ID,Engaj,Idade,Regiao,Regiao_int,Tipo_Cliente,Sexo,Total_gasto,Tempo_relacionamento,Campanha,Status
0007101937,7,39,Leste,L01,52,M,0.009999999999999998,5,1,Bronze
0007102305,11,49,Leste,L01,25,M,0.009999999999999998,8,0,Bronze
0007109423,8,32,Leste,L02,19,F,5000,7,1,Prata
0007109946,8,69,Centro-Oeste,CO01,27,,500,8,0,Prata
0007110421,8,66,Leste,L01,04,,6000,9,0,Ouro
0007114990,11,62,Leste,L01,37,F,1500,5,1,Prata
0007116896,7,40,Centro-Oeste,CO04,,U,15000,5,0,Ouro
0007117663,6,52,,,24,M,125,1,0,Prata
0007119100,8,72,Norte,N02,12,,6899.32,12,0,Ouro
0007119585,,48,Sul,S02,42,F,3000,8,0,Prata
0007120028,11,57,Norte,N01,51,M,1500,5,0,Prata
0007122381,10,37,Leste,L02,33,F,0.009999999999999998,5,1,Bronze
0007124929,4,56,Norte,N02,22,M,0.009999999999999998,5,0,Bronze
0007125127,6,37,Leste,L01,22,F,500,9,0,Prata
0007126751,,31,Sul,S01,53,M,0.009999999999999998,4,0,Bronze
0007126808,9,40,Leste,L02,52,M,0.009999999999999998,5,0,Bronze
0007127170,6,64,Sul,S03,,M,6000,17,0,Ouro
0007130066,9,73,Leste,L01,04,M,1500,28,1,Prata
0007131305,10,49,Leste,L01,28,F,0.019999999999999997,8,0,Prata
0007132433,11,26,Leste,L01,52,F,0.009999999999999998,4,1,Bronze
0007135335,9,,Leste,L01,31,F,1500,2,1,Prata
0007135475,8,44,Leste,L01,02,M,6000,21,0,Ouro
0007135777,7,70,Sul,S03,27,U,500,13,0,Prata
0007137842,14,48,Centro-Oeste,CO04,19,M,3100,5,0,Prata
0007139853,11,65,Leste,L02,42,F,7000.02,4,0,Ouro
0007139969,16,65,Centro-Oeste,CO04,49,M,600,8,0,Prata
0007141912,11,74,Oeste,O,30,F,1000,4,0,Prata
0007142846,6,49,Norte,N02,10,M,6300,27,0,Ouro
0007145667,8,61,Centro-Oeste,CO02,32,,0.009999999999999998,8,1,Bronze
0007147236,3,69,Centro-Oeste,CO02,33,M,1000,8,0,Prata
0007147430,13,26,Norte,N03,38,F,1250,1,1,Prata
0007147570,7,49,,,05,,2.6599999999999997,13,0,Prata
0007147988,7,77,Centro-Oeste,CO04,19,,3000,8,0,Prata
0007148577,6,66,Leste,L02,28,M,4884.25,8,0,Prata
0007148712,9,67,Leste,L01,37,M,16000,5,0,Ouro
0007149271,14,41,Sul,S02,47,M,50.01,8,0,Prata
0007150598,,37,Leste,L01,31,M,0.009999999999999998,8,0,Bronze
0007151233,7,58,Leste,L01,25,M,800,9,0,Prata
0007151764,8,,Leste,L01,23,U,0.009999999999999998,8,0,Bronze
0007152078,10,35,Centro-Oeste,CO02,52,M,6000,11,1,Ouro
0007152590,8,33,Leste,L01,12,F,0.009999999999999998,11,1,Bronze
0007152922,,77,Centro-Oeste,CO02,45,F,9000,8,1,Ouro
0007157290,7,52,Centro-Oeste,CO02,20,M,1000,12,0,Prata
0007158327,9,49,Leste,L01,21,M,0.009999999999999998,5,0,Bronze
0007158408,12,47,Norte,N02,01,F,500,7,1,Prata
0007158513,11,,Leste,L01,28,M,6053.36,8,0,Ouro
0007160046,8,45,Leste,L01,27,U,0.009999999999999998,5,0,Bronze
0007161549,6,,Centro-Oeste,CO04,08,M,2480,5,0,Prata
0007164777,6,52,Centro-Oeste,CO04,18,M,60.01,8,0,Prata
0007164939,2,69,Leste,L02,51,F,6000,6,0,Ouro
0007166192,10,51,Leste,L02,24,U,3000,8,0,Prata
0007166710,7,74,Leste,L01,36,,3000,6,0,Prata
0007167288,15,47,Leste,L01,03,F,0.009999999999999998,6,0,Bronze
0007168314,12,53,,,27,M,0.009999999999999998,8,0,Bronze
0007169485,10,63,Leste,L01,12,F,1100,9,0,Prata
0007171749,6,53,Centro-Oeste,CO04,33,F,0.009999999999999998,9,0,Bronze
0007173725,10,49,Norte,N01,07,,0.009999999999999998,8,0,Bronze
0007174802,4,69,Leste,L01,25,F,3000,16,1,Prata
0007175019,7,61,Leste,L01,02,M,8120.37,3,0,Ouro
0007175124,10,64,Leste,L02,14,F,9000,13,1,Ouro
0007175760,4,37,Centro-Oeste,CO01,53,U,3000.01,4,0,Prata
0007178158,,40,Centro-Oeste,CO01,10,,6000,1,1,Ouro
0007179863,7,77,Centro-Oeste,CO04,17,,9035.46,8,0,Ouro
0007181744,5,39,Leste,L02,27,M,4200,11,0,Prata
0007181892,11,40,Leste,L01,32,F,2300,9,0,Prata
0007184220,9,50,Centro-Oeste,CO03,,F,6000,10,0,Ouro
0007184832,5,65,Leste,L02,19,F,1000,5,0,Prata
0007186215,6,68,Centro-Oeste,CO02,23,M,26088.809999999998,11,0,Platino
0007188706,6,69,Norte,N02,10,,2000,9,0,Prata
0007190565,6,31,Norte,N03,52,F,2000,2,1,Prata
0007192312,,77,Norte,N03,04,F,12000,13,0,Ouro
0007197284,8,30,Leste,L01,,F,0.009999999999999998,9,0,Bronze
0007199228,11,43,Centro-Oeste,CO02,53,,0.009999999999999998,4,1,Bronze
0007200374,10,53,Centro-Oeste,CO04,02,M,0.009999999999999998,5,0,Bronze
0007200994,8,43,Centro-Oeste,CO02,24,F,6000,4,0,Ouro
0007201761,9,61,Leste,L02,15,M,2500,16,1,Prata
0007202601,8,67,Leste,L01,31,U,6000,29,0,Ouro
0007202822,4,52,Centro-Oeste,CO01,20,F,0.009999999999999998,7,0,Bronze
0007204108,6,45,Centro-Oeste,CO04,33,M,1300,8,0,Prata
0007206852,,64,Centro-Oeste,CO04,20,U,100,2,0,Prata
0007207336,7,,Sul,S02,48,F,0.009999999999999998,5,0,Bronze
0007208200,10,60,Leste,L02,28,,1000,5,0,Prata
0007210329,16,65,Sul,S03,11,F,6053.349999999999,7,0,Ouro
0007210558,5,,Leste,L02,44,U,0.009999999999999998,4,0,Bronze
0007211325,7,60,Leste,L02,44,F,11500,4,0,Ouro
0007212038,7,59,Centro-Oeste,CO01,32,F,1000,5,0,Prata
0007212313,12,52,Centro-Oeste,CO02,51,M,11351.34,2,0,Ouro
0007212720,,,,,09,F,6000,1,1,Ouro
0007213514,6,55,Norte,N01,15,M,2000,5,0,Prata
0007214375,14,46,Leste,L01,04,F,11000,2,1,Ouro
0007216890,6,32,,,32,F,500,9,1,Prata
0007217293,9,53,Centro-Oeste,CO02,53,M,0.009999999999999998,5,0,Bronze
0007220553,13,79,Centro-Oeste,CO02,24,F,27000,21,0,Platino
0007225148,6,36,Leste,L01,35,F,0.009999999999999998,4,0,Bronze
0007226829,10,61,Centro-Oeste,CO01,16,M,0.009999999999999998,8,0,Bronze
0007227787,14,39,Centro-Oeste,CO02,08,F,0.009999999999999998,9,1,Bronze
0007228546,12,,Centro-Oeste,CO04,19,,0.029999999999999995,9,0,Prata
0007231407,6,54,Norte,N02,51,F,3000,7,0,Prata
0007234368,9,24,Centro-Oeste,CO02,32,F,4500,7,1,Prata
0007236468,7,47,Leste,L02,15,M,12158.669999999998,13,0,Ouro
0007239599,12,56,Leste,L01,04,M,9600.429999999998,15,0,Ouro
0007240201,10,48,Norte,N03,38,F,0.009999999999999998,8,0,Bronze
0007240309,7,41,Leste,L01,51,M,1443.24,12,0,Prata
0007240600,8,54,Centro-Oeste,CO04,25,M,0.009999999999999998,5,0,Bronze
0007240910,11,72,Sul,S02,52,M,0.009999999999999998,13,0,Bronze
0007246129,7,50,Leste,L01,14,F,0.009999999999999998,4,0,Bronze
0007246250,5,67,Norte,N02,19,F,50000,4,0,Platino
0007248180,6,49,Leste,L01,,F,0.009999999999999998,5,0,Bronze
0007248423,9,55,Leste,L01,35,F,0.009999999999999998,,0,Bronze
0007249268,6,35,Centro-Oeste,CO02,50,,600,4,0,Prata
0007250916,12,53,Centro-Oeste,CO01,35,F,0.009999999999999998,4,1,Bronze
0007256035,,66,Norte,N03,23,F,0.019999999999999997,5,0,Prata
0007256167,,66,Centro-Oeste,CO01,11,F,2000,5,0,Prata
0007257228,7,63,Centro-Oeste,CO04,35,F,10000,9,0,Ouro
0007262248,6,53,Centro-Oeste,CO04,31,M,0.009999999999999998,9,0,Bronze
0007262353,9,51,Leste,L01,21,F,0.009999999999999998,10,0,Bronze
0007263457,8,33,Centro-Oeste,CO02,32,M,0.009999999999999998,4,0,Bronze
0007263813,12,59,Centro-Oeste,CO04,41,U,2000,3,0,Prata
0007264712,5,64,Centro-Oeste,CO01,44,F,0.009999999999999998,,0,Bronze
0007266219,8,45,Sul,S02,04,,0.009999999999999998,5,0,Bronze
0007269749,8,69,Centro-Oeste,CO04,51,F,2200,5,0,Prata
0007270291,11,37,Sul,S02,48,F,500,8,1,Prata
0007272308,14,,Centro-Oeste,CO02,30,F,5997.8099999999995,2,1,Ouro
0007273576,8,28,Sul,S02,31,U,89.28999999999999,4,0,Prata
0007273932,8,49,Norte,N03,51,F,0.009999999999999998,4,0,Bronze
0007274122,4,51,Norte,N02,10,F,20527.8,3,0,Platino
0007275463,7,42,Centro-Oeste,CO02,32,F,0.009999999999999998,8,1,Bronze
0007275935,6,24,Norte,N03,52,M,6000,2,1,Ouro
0007276761,5,48,Leste,L01,09,M,2000,5,1,Prata
0007277598,,58,Leste,L01,04,M,3000,8,0,Prata
0007277792,6,30,Centro-Oeste,CO02,47,F,0.009999999999999998,5,0,Bronze
0007278632,10,56,Leste,L01,08,M,12000,8,1,Ouro
0007280017,8,53,Centro-Oeste,CO03,,F,0.009999999999999998,5,0,Bronze
0007280238,10,56,Sul,S02,34,,6000,5,0,Ouro
0007280351,7,,Leste,L01,51,M,100,11,0,Prata
0007283504,7,76,Leste,L01,01,M,0.009999999999999998,,0,Bronze
0007284381,9,73,Leste,L01,28,M,5000,4,0,Prata
0007285159,7,36,Leste,L02,46,F,6000,11,0,Ouro
0007285671,11,71,Centro-Oeste,CO04,05,F,6000,2,0,Ouro
0007287720,9,48,Leste,L01,13,F,1200,5,0,Prata
0007288387,3,55,Norte,N02,25,F,1092.22,5,0,Prata
0007288808,9,78,Oeste,O,30,F,4100,9,1,Prata
0007289928,12,46,Norte,N03,16,F,0.009999999999999998,5,0,Bronze
0007290357,9,76,Leste,L01,52,F,4000,5,0,Prata
0007292384,8,72,Leste,L02,06,F,12000,3,0,Ouro
0007294182,10,53,Norte,N02,41,F,0.009999999999999998,5,0,Bronze
0007294808,8,33,Leste,L01,38,F,3000,8,0,Prata
0007299141,3,63,Leste,L01,37,F,3000.01,8,0,Prata
0007299850,2,25,Centro-Oeste,CO04,47,U,12.5,2,0,Prata
0007301499,6,72,,,24,M,6000,2,1,Ouro
0007304099,6,41,Centro-Oeste,CO01,10,M,1000.01,9,0,Prata
0007307861,6,67,Centro-Oeste,CO04,23,M,0.009999999999999998,8,0,Bronze
0007309856,14,69,Leste,L02,34,F,5000,4,0,Prata
0007311222,10,34,Centro-Oeste,CO01,50,F,1500,9,1,Prata
0007323255,8,53,Leste,L01,32,F,6000,2,0,Ouro
0007326599,8,38,Norte,N02,17,U,0.009999999999999998,7,0,Bronze
0007326637,7,,Leste,L01,20,M,6053.339999999999,4,0,Ouro
0007329172,12,47,Leste,L01,27,F,2000,1,0,Prata
0007329628,7,72,Leste,L01,44,,22000,14,0,Platino
0007330014,3,67,Leste,L01,10,U,21000,5,0,Platino
0007337485,8,37,Centro-Oeste,CO02,,F,0.009999999999999998,5,1,Bronze
0007338589,3,53,Norte,N03,14,M,4884.25,8,0,Prata
0007349475,11,66,Centro-Oeste,CO02,25,U,4000,11,0,Prata
0007349769,12,68,Centro-Oeste,CO01,24,U,5000,4,0,Prata
0007349785,8,59,Centro-Oeste,CO04,19,F,12000.01,2,0,Ouro
0007350341,8,61,Leste,L01,25,M,3600,11,0,Prata
0007351437,9,42,Leste,L02,17,M,0.009999999999999998,8,1,Bronze
0007352158,15,58,Leste,L02,05,F,12105.32,7,1,Ouro
0007352565,11,51,Norte,N03,51,F,0.009999999999999998,8,0,Bronze
0007353286,7,48,Centro-Oeste,CO02,51,,500,8,0,Prata
0007353359,6,,Leste,L01,26,U,0.009999999999999998,5,0,Bronze
0007354215,7,56,Centro-Oeste,CO04,28,F,6025,6,0,Ouro
0007356935,10,46,Norte,N02,52,F,5000,2,0,Prata
0007358075,2,60,Leste,L02,12,F,6000,3,1,Ouro
0007358474,7,46,Norte,N02,33,,0.009999999999999998,5,0,Bronze
0007360908,8,39,Sul,S03,10,,0.009999999999999998,5,0,Bronze
0007362137,10,55,Sul,S02,53,F,600,8,0,Prata
0007362153,6,51,Leste,L01,04,F,3000,2,0,Prata
0007367953,,45,Leste,L01,52,F,4000,7,0,Prata
0007368410,8,31,Centro-Oeste,CO04,51,F,600,9,1,Prata
0007368968,6,67,Leste,L02,19,U,9000,3,0,Ouro
0007369514,6,42,Sul,S02,40,,8100,4,0,Ouro
0007370032,8,38,Centro-Oeste,CO02,51,F,0.009999999999999998,8,0,Bronze
0007371365,1,46,Norte,N03,32,M,0.009999999999999998,5,0,Bronze
0007377223,8,56,Leste,L02,41,,4000,3,0,Prata
0007377789,5,55,Leste,L01,28,M,0.009999999999999998,8,0,Bronze
0007381115,11,50,Leste,L01,04,M,3000,3,0,Prata
0007387032,11,54,Norte,N02,32,M,13000,1,0,Ouro
0007391781,9,48,Centro-Oeste,CO04,16,,0.009999999999999998,5,0,Bronze
0007392079,11,40,Sul,S01,15,F,3000,1,1,Prata
0007395248,5,32,Norte,N02,18,F,840,5,0,Prata
0007398786,13,31,Leste,L01,29,F,1000,4,1,Prata
0007399383,6,36,Sul,S01,12,F,600,10,1,Prata
0007400292,12,37,Centro-Oeste,CO04,25,F,6000,1,1,Ouro
0007400675,9,52,Centro-Oeste,CO01,38,F,3500,7,0,Prata
0007401183,6,72,Norte,N01,06,M,23776.73,11,0,Platino
0007402937,14,43,Leste,L02,19,F,0.009999999999999998,4,0,Bronze
0007403550,7,45,Norte,N03,19,M,300,9,0,Prata
0007404921,3,50,Oeste,O,11,M,3000,1,1,Prata
0007406568,10,74,Leste,L01,02,F,20678.85,15,0,Platino
0007406711,6,71,Norte,N02,47,U,20721.07,3,0,Platino
0007407726,7,56,Centro-Oeste,CO01,19,,0.009999999999999998,,0,Bronze
0007409656,6,52,Leste,L01,14,M,6000,6,0,Ouro
0007413203,8,41,Norte,N03,53,U,0.009999999999999998,4,0,Bronze
0007414242,5,69,Leste,L01,03,F,1262.01,16,0,Prata
0007415575,13,43,Sul,S02,51,,0.009999999999999998,5,0,Bronze
0007419392,7,74,Centro-Oeste,CO01,41,F,5000,4,0,Prata
0007420668,4,77,Norte,N02,20,F,9025,11,0,Ouro
0007426496,9,71,,,22,,6000,1,0,Ouro
0007426763,14,63,Leste,L02,32,,3000,7,0,Prata
0007428812,6,60,Oeste,O,23,F,0.009999999999999998,4,0,Bronze
0007429355,13,54,Leste,L02,44,U,2500,2,0,Prata
0007432631,11,67,Centro-Oeste,CO04,13,F,10000,4,1,Ouro
0007433301,9,57,Sul,S01,19,M,3000,8,0,Prata
0007433808,6,35,Leste,L01,31,,0.009999999999999998,9,1,Bronze
0007433905,7,65,Centro-Oeste,CO03,,F,6000,6,0,Ouro
0007436696,10,56,Centro-Oeste,CO04,08,F,3000,5,0,Prata
0007437277,6,39,Leste,L02,25,U,250.01,9,0,Prata
0007438060,10,42,Oeste,O,52,,0.009999999999999998,5,0,Bronze
0007438257,12,41,Leste,L01,33,F,12155.32,7,0,Ouro
0007441371,11,68,Leste,L01,21,F,3000,3,1,Prata
0007441592,14,70,Norte,N03,22,F,3000,1,0,Prata
0007443277,7,54,Centro-Oeste,CO02,53,M,0.009999999999999998,10,0,Bronze
0007443935,,55,Leste,L02,27,U,1700,9,0,Prata
0007445172,6,63,Leste,L02,44,M,10000,4,0,Ouro
0007445695,14,69,Leste,L01,04,M,8505.32,11,1,Ouro
0007446012,10,67,Leste,L01,22,F,0.009999999999999998,8,0,Bronze
0007447655,7,48,Leste,L02,19,F,9000,10,0,Ouro
0007448066,2,54,Leste,L01,40,,20000,18,0,Ouro
0007448317,11,62,Centro-Oeste,CO01,25,M,12000,10,0,Ouro
0007449992,7,76,Centro-Oeste,CO01,44,F,4000,12,1,Prata
0007451067,4,58,Norte,N03,49,U,0.009999999999999998,6,0,Bronze
0007455062,11,52,Centro-Oeste,CO04,32,F,10000,3,1,Ouro
0007456735,6,29,Sul,S02,10,M,12000,3,1,Ouro
0007459017,4,51,Leste,L02,10,F,0.009999999999999998,6,0,Bronze
0007463685,4,60,Centro-Oeste,CO02,45,,3000,2,0,Prata
0007479476,4,52,Leste,L01,24,M,0.009999999999999998,8,0,Bronze
0007484097,12,69,Centro-Oeste,CO04,28,M,10000,4,0,Ouro
0007486138,,36,Leste,L01,20,F,10000,5,1,Ouro
0007486685,10,69,Leste,L01,01,F,10000,16,0,Ouro
0007491158,8,76,Centro-Oeste,CO01,41,F,35042.92,12,0,Platino
0007492197,6,71,Norte,N02,08,M,2000,8,0,Prata
0007501889,6,,Leste,L01,29,M,0.009999999999999998,8,0,Bronze
0007504268,10,40,Centro-Oeste,CO01,38,F,0.009999999999999998,8,1,Bronze
0007505868,13,41,Leste,L01,04,U,6000,4,1,Ouro
0007509138,3,52,Leste,L01,03,M,0.009999999999999998,14,0,Bronze
0007510160,6,71,Centro-Oeste,CO04,08,M,18266.309999999998,11,0,Ouro
0007511361,7,46,Centro-Oeste,CO04,02,,9000,8,0,Ouro
0007511566,15,37,Leste,L01,03,F,1500,8,1,Prata
0007512422,,53,Centro-Oeste,CO01,45,F,0.009999999999999998,8,0,Bronze
0007512643,5,,Centro-Oeste,CO02,24,U,3000,3,0,Prata
0007512813,20,35,Leste,L01,17,M,1000,3,1,Prata
0007512996,15,65,Norte,N02,52,F,6053.339999999999,4,0,Ouro
0007513534,10,75,Leste,L01,19,M,26000,4,0,Platino
0007513887,18,46,Norte,N03,22,F,0.009999999999999998,8,1,Bronze
0007514115,9,58,Leste,L01,19,F,6000,17,0,Ouro
0007514883,5,67,Leste,L01,38,F,10000,4,0,Ouro
0007515278,8,64,Centro-Oeste,CO04,23,F,0.019999999999999997,5,1,Prata
0007517505,7,56,Leste,L01,09,F,5000,3,0,Prata
0007518463,7,38,Leste,L01,27,U,0.009999999999999998,8,0,Bronze
0007519370,6,51,Centro-Oeste,CO02,28,F,0.009999999999999998,5,0,Bronze
0007520581,8,28,Centro-Oeste,CO02,,F,600,1,0,Prata
0007521340,6,56,Norte,N02,25,F,0.009999999999999998,7,0,Bronze
0007521685,9,52,Leste,L02,37,,4000,6,0,Prata
0007521774,7,49,Leste,L01,18,M,0.009999999999999998,8,0,Bronze
0007522193,5,45,Leste,L01,08,,6000,2,0,Ouro
0007522290,5,42,Centro-Oeste,CO02,53,M,0.009999999999999998,5,0,Bronze
0007522568,15,,Centro-Oeste,CO02,10,F,3000,7,0,Prata
0007522894,9,56,Leste,L01,21,F,6107.639999999999,7,0,Ouro
0007523440,7,51,Norte,N01,22,M,0.019999999999999997,8,0,Prata
0007525575,6,49,Norte,N02,18,F,0.009999999999999998,8,0,Bronze
0007534671,12,64,Norte,N02,08,F,0.009999999999999998,7,1,Bronze
0007543395,3,68,Centro-Oeste,CO02,27,F,1081.8899999999999,13,0,Prata
0007544596,11,,Centro-Oeste,CO02,44,U,16000,4,0,Ouro
0007545517,20,38,Centro-Oeste,CO01,27,F,0.019999999999999997,9,1,Prata
0007547625,7,48,Norte,N01,22,F,0.009999999999999998,5,0,Bronze
0007549660,8,73,Centro-Oeste,CO02,35,U,3000,7,0,Prata
0007567227,10,34,Centro-Oeste,CO01,38,F,5000,4,1,Prata
0007572646,11,34,Norte,N02,41,F,0.009999999999999998,7,0,Bronze
0007578172,6,50,Leste,L02,22,M,0.009999999999999998,5,0,Bronze
0007580754,8,41,Leste,L02,41,F,100,7,0,Prata
0007587686,7,,Leste,L01,04,M,10884.25,16,0,Ouro
0007590334,7,,Leste,L02,02,U,1425,5,0,Prata
0007594003,6,31,Norte,N02,13,F,550,8,0,Prata
0007596405,8,56,Leste,L02,27,M,0.009999999999999998,8,0,Bronze
0007598858,12,44,Centro-Oeste,CO02,35,M,1198,1,0,Prata
0007603908,11,68,Centro-Oeste,CO02,37,F,8000.9,26,0,Ouro
0007609698,,70,Leste,L02,52,F,0.009999999999999998,8,0,Bronze
0007614977,12,27,Centro-Oeste,CO01,30,M,1000,4,0,Prata
0007615361,8,58,Norte,N01,12,F,500,10,0,Prata
0007626312,18,31,Centro-Oeste,CO01,47,,1920,4,1,Prata
0007629230,9,43,Norte,N02,44,F,0.019999999999999997,6,1,Prata
0007646453,3,77,Centro-Oeste,CO04,02,M,1000,5,0,Prata
0007647123,8,68,Norte,N03,18,F,18158.67,7,0,Ouro
0007649673,5,74,Leste,L02,12,M,5329.73,18,0,Ouro
0007651740,12,73,Centro-Oeste,CO01,38,,0.009999999999999998,4,0,Bronze
0007652569,8,43,Centro-Oeste,CO04,50,F,0.009999999999999998,8,0,Bronze
0007655762,13,51,Centro-Oeste,CO02,14,F,12053.34,4,0,Ouro
0007656505,11,74,Centro-Oeste,CO04,27,F,15660.64,6,0,Ouro
0007669771,5,51,Leste,L01,12,F,6000,2,0,Ouro
0007670001,12,47,Sul,S01,19,M,0.009999999999999998,4,0,Bronze
0007670125,16,71,Sul,S02,48,F,7106,12,0,Ouro
0007671199,,53,Leste,L01,24,M,0.009999999999999998,4,0,Bronze
0007683669,6,49,Leste,L01,21,,6000,4,0,Ouro
0007685513,5,71,Norte,N02,46,F,3000,8,0,Prata
0007685939,8,42,Leste,L01,29,F,1000,5,1,Prata
0007687001,6,66,Leste,L02,19,F,480,9,0,Prata
0007690002,10,63,Leste,L01,27,F,3000,6,0,Prata
0007695764,10,37,Norte,N02,01,,1261.03,8,1,Prata
0007702736,7,73,Centro-Oeste,CO04,31,F,20457.129999999997,3,0,Platino
0007704828,8,38,Leste,L01,08,,0.009999999999999998,11,0,Bronze
0007737084,7,67,Centro-Oeste,CO01,47,F,6053.339999999999,4,0,Ouro
0007743580,12,30,Leste,L01,07,F,16000,4,0,Ouro
0007747969,6,64,Centro-Oeste,CO01,,U,1000,8,0,Prata
0007755546,6,57,Leste,L01,48,F,0.009999999999999998,4,0,Bronze
0007756933,8,,Leste,L01,52,M,20050,4,0,Platino
0007757085,12,62,Leste,L01,41,F,0.009999999999999998,5,0,Bronze
0007762682,,44,Centro-Oeste,CO02,04,F,0.019999999999999997,9,1,Prata
0007775539,12,74,Leste,L01,12,F,8000,5,0,Ouro
0007775997,8,51,Leste,L02,19,F,18106.699999999997,9,0,Ouro
0007776144,8,56,Oeste,O,28,F,2000,5,1,Prata
0007794614,6,69,Centro-Oeste,CO02,11,F,6000,1,0,Ouro
0007796129,8,71,Leste,L01,41,M,5000,5,0,Prata
0007799675,10,41,Leste,L01,22,M,16947.44,8,0,Ouro
0007802382,14,38,Centro-Oeste,CO02,53,F,2050.01,8,1,Prata
0007804652,9,62,Oeste,O,23,M,12000,2,0,Ouro
0007805535,,50,Leste,L01,01,F,3000,3,0,Prata
0007805705,3,45,Centro-Oeste,CO04,53,F,0.009999999999999998,5,0,Bronze
0007807147,4,56,Norte,N01,03,F,12000,8,0,Ouro
0007807465,16,51,Centro-Oeste,CO01,38,F,8600,5,0,Ouro
0007808054,8,34,Leste,L01,51,U,100,1,0,Prata
0007814720,8,47,Leste,L01,03,M,0.009999999999999998,8,0,Bronze
0007815662,,63,Centro-Oeste,CO01,05,F,9052.65,8,0,Ouro
0007816189,14,,Leste,L01,29,M,3000,4,1,Prata
0007818580,10,45,Centro-Oeste,CO02,35,F,0.009999999999999998,4,0,Bronze
0007832818,8,32,Centro-Oeste,CO04,28,F,0.009999999999999998,5,1,Bronze
0007833121,9,53,Leste,L02,24,F,1500,28,0,Prata
0007833261,13,60,Centro-Oeste,CO02,35,M,0.009999999999999998,4,0,Bronze
0007836988,15,40,Norte,N02,32,F,360,9,1,Prata
0007842546,7,62,Leste,L02,24,,6000,2,0,Ouro
0007843844,,66,Centro-Oeste,CO04,23,U,12000,8,0,Ouro
0007846185,9,66,Sul,S03,11,F,3000,5,1,Prata
0007863721,13,46,,,34,F,0.009999999999999998,8,0,Bronze
0007869592,2,57,Norte,N02,37,M,1000,28,0,Prata
0007870191,5,57,Leste,L02,19,F,3151.25,3,0,Prata
0007870337,9,78,Leste,L01,02,U,0.009999999999999998,8,0,Bronze
0007873638,13,57,Centro-Oeste,CO04,51,M,3000.01,6,0,Prata
0007877706,13,,Sul,S02,08,F,0.009999999999999998,5,1,Bronze
0007879253,,61,Norte,N03,04,F,750,30,0,Prata
0007879350,9,31,Leste,L01,31,M,0.009999999999999998,5,1,Bronze
0007879407,6,55,Centro-Oeste,CO02,51,,0.009999999999999998,4,0,Bronze
0007879474,6,47,Norte,N02,19,F,0.009999999999999998,5,0,Bronze
0007880677,7,39,Leste,L01,53,F,1000,6,1,Prata
0007881207,6,37,Norte,N03,24,M,0.009999999999999998,4,0,Bronze
0007881312,10,69,Leste,L01,18,U,3000,9,0,Prata
0007884389,8,49,Leste,L02,51,U,0.009999999999999998,4,0,Bronze
0007890915,6,45,Norte,N03,23,F,18160.989999999998,6,0,Ouro
0007900341,8,51,Norte,N03,08,F,1000,9,0,Prata
0007900724,10,41,Norte,N01,53,M,0.009999999999999998,5,0,Bronze
0007900813,7,55,Leste,L02,46,M,1500,9,0,Prata
0007900929,9,42,Leste,L01,17,F,2000,2,1,Prata
0007901399,10,58,Centro-Oeste,CO02,14,F,20483.269999999997,3,0,Platino
0007901488,13,46,Centro-Oeste,CO04,53,F,0.009999999999999998,5,0,Bronze
0007901666,10,35,Centro-Oeste,CO02,08,F,1000,3,1,Prata
0007901739,9,59,Norte,N03,35,,13000,9,0,Ouro
0007901836,11,64,Leste,L02,51,,5000,11,0,Prata
0007903987,4,47,Centro-Oeste,CO02,28,F,1000,4,0,Prata
0007904606,9,53,Leste,L01,38,M,0.009999999999999998,,0,Bronze
0007904959,8,35,Leste,L01,03,M,1200,1,1,Prata
0007905491,9,,Centro-Oeste,CO04,51,F,500,9,0,Prata
0007910916,10,65,Centro-Oeste,CO02,24,,1500.01,8,0,Prata
0007913087,8,44,,,34,M,0.009999999999999998,4,0,Bronze
0007913508,8,35,Leste,L01,31,F,0.009999999999999998,5,0,Bronze
0007913621,12,64,Leste,L02,04,,500,9,0,Prata
0007916787,7,45,,,53,U,0.009999999999999998,7,0,Bronze
0007923619,6,54,Centro-Oeste,CO02,51,F,2000,4,0,Prata
0007924119,6,74,Centro-Oeste,CO04,23,M,8500.01,9,0,Ouro
0007926855,9,62,Norte,N03,12,M,11025,7,0,Ouro
0007926936,9,50,Sul,S03,38,M,600,2,0,Prata
0007927487,12,67,Norte,N03,41,M,6000,3,0,Ouro
0007928939,11,51,Centro-Oeste,CO01,29,F,0.009999999999999998,,0,Bronze
0007932219,12,74,Leste,L01,37,M,22000,24,0,Platino
0007932294,3,71,Centro-Oeste,CO02,02,F,6000,8,0,Ouro
0007932499,10,67,Leste,L01,19,M,296313.85,8,0,Platino
0007932898,7,69,Centro-Oeste,CO04,04,M,3000,3,0,Prata
0007933134,7,56,Centro-Oeste,CO02,23,M,1500,5,0,Prata
0007933401,12,62,Leste,L01,37,U,500,9,0,Prata
0007933851,4,62,Norte,N03,52,M,4000,5,0,Prata
0007934343,14,37,Leste,L01,09,F,219.94,11,1,Prata
0007935676,8,71,Leste,L01,41,M,420,8,1,Prata
0007936044,4,74,Leste,L01,12,M,12000,5,0,Ouro
0007936192,18,35,Leste,L01,20,F,1000,5,1,Prata
0007936419,13,44,Centro-Oeste,CO01,17,M,7461.799999999999,7,1,Ouro
0007936478,17,53,Centro-Oeste,CO02,32,M,100,9,0,Prata
